time (UTC),mass_concentration_of_chlorophyll_in_sea_water (kg m-3),chlorophyll_fluorescence (RFU),sea_water_electrical_conductivity (S m-1),mass_concentration_of_oxygen_in_sea_water (kg m-3),oxidation_reduction_potential (mV),sea_water_ph_reported_on_total_scale (1),mass_concentration_of_blue_green_algae_in_sea_water (ug L-1),mass_concentration_of_blue_green_algae_in_sea_water_rfu (RFU),sea_water_turbidity (1),sea_water_temperature (K),platform
2022-03-07T22:35:00Z,4.00E-07,0.2,0.0313,0.01417,220,8.09,0,0.8,2.2,276.7666667,1
2022-03-07T22:40:00Z,5.00E-07,0.2,0.0312,0.01418,220,8.09,0,0.8,2.18,276.7722222,1
2022-03-07T22:45:00Z,5.00E-07,0.2,0.0312,0.01418,220,8.09,0,0.8,2.14,276.7722222,1
2022-03-07T22:50:00Z,5.00E-07,0.2,0.0311,0.01417,220,8.09,0,0.8,2.14,276.7722222,1
2022-03-07T22:55:00Z,4.00E-07,0.1,0.0311,0.01418,220,8.09,0,0.8,2.23,276.7777778,1
2022-03-07T23:00:00Z,5.00E-07,0.2,0.031,0.01418,220,8.09,0,0.8,2.08,276.7833333,1
2022-03-07T23:05:00Z,4.00E-07,0.2,0.031,0.01418,220,8.09,0,0.8,2.18,276.7833333,1
2022-03-07T23:10:00Z,4.00E-07,0.1,0.0309,0.01418,220,8.09,0,0.8,2.07,276.7833333,1
2022-03-07T23:15:00Z,3.00E-07,0.1,0.0309,0.01419,220,8.1,0,0.8,2.05,276.7888889,1
2022-03-07T23:20:00Z,4.00E-07,0.2,0.0309,0.01419,220,8.1,0,0.8,2.03,276.7888889,1
2022-03-07T23:25:00Z,4.00E-07,0.1,0.0308,0.01419,220,8.09,0,0.8,2.05,276.8,1
2022-03-07T23:30:00Z,4.00E-07,0.1,0.0308,0.01419,220,8.09,0,0.8,2.08,276.8055556,1
2022-03-07T23:35:00Z,4.00E-07,0.2,0.0308,0.01419,220,8.09,0,0.8,2.19,276.8055556,1
2022-03-07T23:40:00Z,4.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.05,276.8055556,1
2022-03-07T23:45:00Z,4.00E-07,0.1,0.0307,0.01419,220,8.09,0,0.8,2.08,276.8055556,1
2022-03-07T23:50:00Z,4.00E-07,0.1,0.0307,0.01419,220,8.09,0,0.8,2.08,276.8,1
2022-03-07T23:55:00Z,4.00E-07,0.1,0.0307,0.01418,220,8.09,0,0.8,2.12,276.8,1
2022-03-08T00:00:00Z,5.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.08,276.8,1
2022-03-08T00:05:00Z,4.00E-07,0.2,0.0307,0.01418,220,8.09,0,0.8,2.09,276.8,1
2022-03-08T00:10:00Z,4.00E-07,0.1,0.0307,0.01418,220,8.09,0,0.8,2.11,276.7944444,1
2022-03-08T00:15:00Z,4.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.05,276.7944444,1
2022-03-08T00:20:00Z,4.00E-07,0.1,0.0307,0.01418,220,8.09,0,0.8,2.09,276.7944444,1
2022-03-08T00:25:00Z,4.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.06,276.7888889,1
2022-03-08T00:30:00Z,4.00E-07,0.2,0.0307,0.01418,220,8.09,0,0.8,2,276.7833333,1
2022-03-08T00:35:00Z,5.00E-07,0.2,0.0307,0.01418,220,8.09,0,0.8,2.05,276.7833333,1
2022-03-08T00:40:00Z,4.00E-07,0.2,0.0307,0.01418,220,8.09,0,0.8,2.02,276.7777778,1
2022-03-08T00:45:00Z,4.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.3,276.7666667,1
2022-03-08T00:50:00Z,4.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.06,276.7666667,1
2022-03-08T00:55:00Z,4.00E-07,0.1,0.0307,0.01419,220,8.09,0,0.8,2.04,276.7611111,1
2022-03-08T01:00:00Z,4.00E-07,0.1,0.0307,0.0142,220,8.09,0,0.8,2.08,276.7555556,1
2022-03-08T01:05:00Z,3.00E-07,0.1,0.0307,0.01419,220,8.09,0,0.8,2.03,276.7555556,1
2022-03-08T01:10:00Z,5.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.02,276.7555556,1
2022-03-08T01:15:00Z,4.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.02,276.75,1
2022-03-08T01:20:00Z,4.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.07,276.75,1
2022-03-08T01:25:00Z,4.00E-07,0.1,0.0307,0.01419,220,8.09,0,0.8,2,276.75,1
2022-03-08T01:30:00Z,4.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.04,276.7444444,1
2022-03-08T01:35:00Z,4.00E-07,0.2,0.0307,0.01418,220,8.09,0,0.8,2.05,276.7388889,1
2022-03-08T01:40:00Z,4.00E-07,0.2,0.0307,0.01419,220,8.09,0,0.8,2.08,276.7333333,1
2022-03-08T01:45:00Z,4.00E-07,0.1,0.0307,0.01419,220,8.09,0,0.8,2.08,276.7277778,1
2022-03-08T01:50:00Z,4.00E-07,0.1,0.0308,0.01419,220,8.09,0,0.8,2.04,276.7222222,1
2022-03-08T01:55:00Z,4.00E-07,0.2,0.0308,0.01419,220,8.09,0,0.8,2.07,276.7222222,1
2022-03-08T02:00:00Z,4.00E-07,0.1,0.0308,0.01419,220,8.09,0,0.8,2.02,276.7277778,1
2022-03-08T02:05:00Z,4.00E-07,0.2,0.0308,0.01419,220,8.09,0,0.8,2.09,276.7222222,1
2022-03-08T02:10:00Z,4.00E-07,0.1,0.0308,0.01419,220,8.09,0,0.8,2.04,276.7166667,1
2022-03-08T02:15:00Z,5.00E-07,0.2,0.0309,0.01419,220,8.09,0,0.8,2.05,276.7166667,1
2022-03-08T02:20:00Z,5.00E-07,0.2,0.0309,0.01419,220,8.09,0,0.8,2.11,276.7111111,1
2022-03-08T02:25:00Z,4.00E-07,0.1,0.031,0.01419,220,8.09,0,0.8,2.1,276.7055556,1
2022-03-08T02:30:00Z,4.00E-07,0.2,0.031,0.01419,220,8.09,0,0.8,2.08,276.7,1
2022-03-08T02:35:00Z,4.00E-07,0.1,0.031,0.01419,220,8.09,0,0.8,2.3,276.7,1
2022-03-08T02:40:00Z,4.00E-07,0.2,0.031,0.0142,220,8.09,0,0.8,2.04,276.7,1
2022-03-08T02:45:00Z,4.00E-07,0.1,0.031,0.01419,220,8.09,0,0.8,2.04,276.7,1
2022-03-08T02:50:00Z,4.00E-07,0.1,0.031,0.01419,220,8.09,0,0.8,2.08,276.7,1
2022-03-08T02:55:00Z,4.00E-07,0.1,0.031,0.0142,220,8.09,0,0.8,2.06,276.7,1
2022-03-08T03:00:00Z,4.00E-07,0.1,0.031,0.0142,220,8.09,0,0.8,2.06,276.6888889,1
2022-03-08T03:05:00Z,4.00E-07,0.1,0.031,0.0142,220,8.08,0,0.8,1.98,276.6944444,1
2022-03-08T03:10:00Z,5.00E-07,0.2,0.0309,0.0142,220,8.08,0,0.8,2.04,276.6888889,1
2022-03-08T03:15:00Z,4.00E-07,0.2,0.0309,0.0142,220,8.08,0,0.8,2.04,276.6777778,1
2022-03-08T03:20:00Z,4.00E-07,0.2,0.0308,0.0142,220,8.08,0,0.8,2.02,276.6777778,1
2022-03-08T03:25:00Z,4.00E-07,0.1,0.0308,0.01421,220,8.08,0,0.8,2.1,276.6722222,1
2022-03-08T03:30:00Z,3.00E-07,0.1,0.0307,0.0142,220,8.08,0,0.8,2.05,276.6666667,1
2022-03-08T03:35:00Z,4.00E-07,0.2,0.0307,0.01421,220,8.08,0,0.8,2.08,276.6555556,1
2022-03-08T03:40:00Z,4.00E-07,0.2,0.0307,0.01421,220,8.08,0,0.8,2.06,276.6555556,1
2022-03-08T03:45:00Z,4.00E-07,0.1,0.0306,0.01421,220,8.08,0,0.8,2.06,276.6555556,1
2022-03-08T03:50:00Z,4.00E-07,0.1,0.0305,0.01421,220,8.08,0,0.8,2.07,276.6555556,1
2022-03-08T03:55:00Z,4.00E-07,0.2,0.0304,0.01422,220,8.08,0,0.8,2.09,276.6555556,1
2022-03-08T04:00:00Z,4.00E-07,0.1,0.0304,0.01421,220,8.08,0,0.8,2.04,276.6444444,1
2022-03-08T04:05:00Z,4.00E-07,0.1,0.0303,0.01421,220,8.08,0,0.8,2.02,276.6444444,1
2022-03-08T04:10:00Z,3.00E-07,0.1,0.0303,0.01422,220,8.09,0,0.8,2.06,276.6388889,1
2022-03-08T04:15:00Z,4.00E-07,0.1,0.0302,0.01422,220,8.08,0,0.8,2.05,276.6388889,1
2022-03-08T04:20:00Z,4.00E-07,0.1,0.0302,0.01422,220,8.08,0,0.8,2.04,276.6388889,1
2022-03-08T04:25:00Z,4.00E-07,0.2,0.0301,0.01422,220,8.09,0,0.8,2.02,276.6388889,1
2022-03-08T04:30:00Z,4.00E-07,0.2,0.0301,0.01423,220,8.09,0,0.8,1.97,276.6388889,1
2022-03-08T04:35:00Z,4.00E-07,0.2,0.0301,0.01422,220,8.09,0,0.8,1.95,276.65,1
2022-03-08T04:40:00Z,3.00E-07,0.1,0.0301,0.01423,220,8.09,0,0.8,1.92,276.6555556,1
2022-03-08T04:45:00Z,3.00E-07,0.1,0.0301,0.01423,220,8.09,0,0.8,1.94,276.6611111,1
2022-03-08T04:50:00Z,4.00E-07,0.1,0.0301,0.01423,220,8.09,0,0.8,1.91,276.6611111,1
2022-03-08T04:55:00Z,4.00E-07,0.1,0.0301,0.01424,220,8.09,0,0.8,1.88,276.6666667,1
2022-03-08T05:00:00Z,4.00E-07,0.1,0.0302,0.01423,220,8.09,0,0.8,1.88,276.6666667,1
2022-03-08T05:05:00Z,4.00E-07,0.1,0.0302,0.01423,220,8.09,0,0.8,1.86,276.6666667,1
2022-03-08T05:10:00Z,4.00E-07,0.2,0.0302,0.01423,220,8.09,0,0.8,1.89,276.6666667,1
2022-03-08T05:15:00Z,4.00E-07,0.2,0.0303,0.01424,220,8.09,0,0.8,1.87,276.6666667,1
2022-03-08T05:20:00Z,4.00E-07,0.1,0.0303,0.01423,220,8.09,0,0.8,1.84,276.6722222,1
2022-03-08T05:25:00Z,4.00E-07,0.2,0.0303,0.01424,220,8.09,0,0.8,1.87,276.6722222,1
2022-03-08T05:30:00Z,4.00E-07,0.1,0.0303,0.01424,220,8.09,0,0.8,1.88,276.6777778,1
2022-03-08T05:35:00Z,4.00E-07,0.1,0.0303,0.01424,220,8.09,0,0.8,1.99,276.6777778,1
2022-03-08T05:40:00Z,3.00E-07,0.1,0.0303,0.01423,220,8.09,0,0.8,1.88,276.6722222,1
2022-03-08T05:45:00Z,4.00E-07,0.1,0.0303,0.01424,220,8.1,0,0.8,1.95,276.6666667,1
2022-03-08T05:50:00Z,4.00E-07,0.1,0.0303,0.01424,220,8.09,0,0.8,1.98,276.6666667,1
2022-03-08T05:55:00Z,5.00E-07,0.2,0.0303,0.01424,220,8.09,0,0.8,1.94,276.6666667,1
2022-03-08T06:00:00Z,4.00E-07,0.2,0.0302,0.01424,220,8.1,0,0.8,1.9,276.6666667,1
2022-03-08T06:05:00Z,4.00E-07,0.2,0.0302,0.01425,220,8.09,0,0.8,1.91,276.6611111,1
2022-03-08T06:10:00Z,4.00E-07,0.2,0.0301,0.01424,220,8.09,0,0.8,1.87,276.6611111,1
2022-03-08T06:15:00Z,4.00E-07,0.1,0.0301,0.01424,220,8.09,0,0.8,1.94,276.6666667,1
2022-03-08T06:20:00Z,5.00E-07,0.2,0.03,0.01424,220,8.09,0,0.8,2.01,276.6555556,1
2022-03-08T06:25:00Z,4.00E-07,0.1,0.0299,0.01424,220,8.09,0,0.8,1.92,276.6444444,1
2022-03-08T06:30:00Z,3.00E-07,0.1,0.0299,0.01425,220,8.09,0,0.8,2,276.6444444,1
2022-03-08T06:35:00Z,4.00E-07,0.1,0.0299,0.01425,220,8.09,0,0.8,1.95,276.6388889,1
2022-03-08T06:40:00Z,4.00E-07,0.1,0.0299,0.01424,220,8.09,0,0.8,1.98,276.6388889,1
2022-03-08T06:45:00Z,3.00E-07,0.1,0.0298,0.01424,220,8.09,0,0.8,1.94,276.6277778,1
2022-03-08T06:50:00Z,4.00E-07,0.2,0.0298,0.01425,220,8.09,0,0.8,1.96,276.6277778,1
2022-03-08T06:55:00Z,3.00E-07,0.1,0.0299,0.01424,220,8.09,0,0.8,1.96,276.6333333,1
2022-03-08T07:00:00Z,3.00E-07,0.1,0.0299,0.01424,220,8.09,0,0.8,2.03,276.6388889,1
2022-03-08T07:05:00Z,3.00E-07,0.1,0.0299,0.01424,220,8.09,0,0.8,1.98,276.6444444,1
2022-03-08T07:10:00Z,4.00E-07,0.2,0.0299,0.01424,220,8.09,0,0.8,1.94,276.6444444,1
2022-03-08T07:15:00Z,4.00E-07,0.1,0.0299,0.01423,220,8.09,0,0.8,1.92,276.65,1
2022-03-08T07:20:00Z,4.00E-07,0.1,0.0298,0.01424,220,8.09,0,0.8,1.94,276.65,1
2022-03-08T07:25:00Z,3.00E-07,0.1,0.0298,0.01423,220,8.09,0,0.8,1.9,276.6611111,1
2022-03-08T07:30:00Z,4.00E-07,0.2,0.0297,0.01423,220,8.09,0,0.8,1.98,276.6277778,1
2022-03-08T07:35:00Z,4.00E-07,0.1,0.0296,0.01424,220,8.09,0,0.8,1.96,276.6055556,1
2022-03-08T07:40:00Z,4.00E-07,0.1,0.0294,0.01424,220,8.09,0,0.8,1.96,276.6,1
2022-03-08T07:45:00Z,4.00E-07,0.1,0.0293,0.01425,220,8.09,0,0.8,1.97,276.6,1
2022-03-08T07:50:00Z,4.00E-07,0.2,0.0292,0.01424,220,8.09,0,0.8,1.99,276.6,1
2022-03-08T07:55:00Z,4.00E-07,0.2,0.0291,0.01425,220,8.09,0,0.8,1.95,276.5833333,1
2022-03-08T08:00:00Z,4.00E-07,0.2,0.029,0.01426,220,8.09,0,0.8,1.93,276.5777778,1
2022-03-08T08:05:00Z,3.00E-07,0.1,0.0289,0.01426,220,8.09,0,0.8,1.91,276.5777778,1
2022-03-08T08:10:00Z,4.00E-07,0.1,0.0288,0.01425,220,8.09,0,0.8,1.89,276.5722222,1
2022-03-08T08:15:00Z,4.00E-07,0.1,0.0288,0.01426,220,8.09,0,0.8,1.94,276.5666667,1
2022-03-08T08:20:00Z,4.00E-07,0.1,0.0288,0.01426,220,8.09,0,0.8,1.91,276.5666667,1
2022-03-08T08:25:00Z,4.00E-07,0.1,0.0287,0.01425,220,8.09,0,0.8,1.89,276.5666667,1
2022-03-08T08:30:00Z,4.00E-07,0.1,0.0287,0.01426,220,8.09,0,0.8,1.92,276.5722222,1
2022-03-08T08:35:00Z,3.00E-07,0.1,0.0287,0.01426,220,8.09,0,0.8,1.94,276.5777778,1
2022-03-08T08:40:00Z,3.00E-07,0.1,0.0286,0.01426,220,8.09,0,0.8,1.87,276.5833333,1
2022-03-08T08:45:00Z,4.00E-07,0.2,0.0286,0.01425,220,8.09,0,0.8,1.85,276.5777778,1
2022-03-08T08:50:00Z,4.00E-07,0.1,0.0286,0.01426,220,8.09,0,0.8,1.85,276.5777778,1
2022-03-08T08:55:00Z,4.00E-07,0.1,0.0285,0.01426,220,8.09,0,0.8,1.87,276.5777778,1
2022-03-08T09:00:00Z,3.00E-07,0.1,0.0284,0.01426,220,8.09,0,0.8,1.85,276.5777778,1
2022-03-08T09:05:00Z,4.00E-07,0.2,0.0283,0.01426,220,8.09,0,0.8,1.9,276.5777778,1
2022-03-08T09:10:00Z,4.00E-07,0.1,0.0283,0.01426,220,8.09,0,0.8,1.84,276.5722222,1
2022-03-08T09:15:00Z,3.00E-07,0.1,0.0282,0.01426,220,8.09,0,0.8,1.81,276.5722222,1
2022-03-08T09:20:00Z,4.00E-07,0.1,0.0281,0.01425,220,8.09,0,0.8,1.85,276.5722222,1
2022-03-08T09:25:00Z,4.00E-07,0.1,0.028,0.01426,220,8.1,0,0.8,1.94,276.5777778,1
2022-03-08T09:30:00Z,3.00E-07,0.1,0.0279,0.01426,220,8.1,0,0.8,1.84,276.5666667,1
2022-03-08T09:35:00Z,4.00E-07,0.1,0.0278,0.01427,220,8.1,0,0.8,1.9,276.5611111,1
2022-03-08T09:40:00Z,4.00E-07,0.1,0.0277,0.01427,220,8.1,0,0.8,1.82,276.55,1
2022-03-08T09:45:00Z,3.00E-07,0.1,0.0276,0.01427,220,8.09,0,0.8,1.84,276.5388889,1
2022-03-08T09:50:00Z,4.00E-07,0.1,0.0275,0.01427,220,8.09,0,0.8,1.9,276.5333333,1
2022-03-08T09:55:00Z,4.00E-07,0.1,0.0274,0.01426,220,8.09,0,0.8,2.22,276.5277778,1
2022-03-08T10:00:00Z,4.00E-07,0.1,0.0274,0.01427,220,8.09,0,0.8,1.96,276.5222222,1
2022-03-08T10:05:00Z,4.00E-07,0.1,0.0273,0.01428,220,8.09,0,0.8,1.9,276.5111111,1
2022-03-08T10:10:00Z,4.00E-07,0.2,0.0272,0.01428,221,8.09,0,0.8,1.9,276.5055556,1
2022-03-08T10:15:00Z,4.00E-07,0.1,0.0272,0.01427,221,8.09,0,0.8,1.99,276.5111111,1
2022-03-08T10:20:00Z,4.00E-07,0.1,0.0271,0.01428,221,8.09,0,0.8,2.01,276.5,1
2022-03-08T10:25:00Z,3.00E-07,0.1,0.0271,0.01428,221,8.09,0,0.8,2.03,276.5055556,1
2022-03-08T10:30:00Z,4.00E-07,0.1,0.027,0.01428,221,8.09,0,0.8,2.08,276.4611111,1
2022-03-08T10:35:00Z,4.00E-07,0.1,0.027,0.01428,221,8.09,0,0.8,1.99,276.4333333,1
2022-03-08T10:40:00Z,3.00E-07,0.1,0.0269,0.01428,221,8.08,0,0.8,2.05,276.4166667,1
2022-03-08T10:45:00Z,4.00E-07,0.1,0.0269,0.01428,221,8.08,0,0.8,1.95,276.4055556,1
2022-03-08T10:50:00Z,3.00E-07,0.1,0.0269,0.01429,221,8.08,0,0.8,1.93,276.4,1
2022-03-08T10:55:00Z,4.00E-07,0.1,0.0268,0.01428,221,8.08,0,0.8,1.9,276.3944444,1
2022-03-08T11:00:00Z,3.00E-07,0.1,0.0268,0.01428,221,8.08,0,0.8,1.86,276.4,1
2022-03-08T11:05:00Z,4.00E-07,0.1,0.0268,0.01428,221,8.08,0,0.8,1.86,276.4,1
2022-03-08T11:10:00Z,3.00E-07,0.1,0.0268,0.01428,221,8.08,0,0.8,1.81,276.4,1
2022-03-08T11:15:00Z,4.00E-07,0.1,0.0268,0.01428,221,8.08,0,0.8,1.81,276.4,1
2022-03-08T11:20:00Z,4.00E-07,0.1,0.0267,0.01429,221,8.08,0,0.8,1.79,276.3944444,1
2022-03-08T11:25:00Z,5.00E-07,0.2,0.0267,0.01428,221,8.08,0,0.8,1.79,276.3944444,1
2022-03-08T11:30:00Z,3.00E-07,0.1,0.0267,0.01428,221,8.08,0,0.8,1.76,276.3888889,1
2022-03-08T11:35:00Z,3.00E-07,0.1,0.0267,0.01428,221,8.08,0,0.8,1.78,276.3888889,1
2022-03-08T11:40:00Z,4.00E-07,0.1,0.0267,0.01428,221,8.08,0,0.8,1.75,276.3888889,1
2022-03-08T11:45:00Z,4.00E-07,0.1,0.0266,0.01427,221,8.08,0,0.8,1.72,276.3888889,1
2022-03-08T11:50:00Z,3.00E-07,0.1,0.0266,0.01428,221,8.08,0,0.8,1.64,276.3888889,1
2022-03-08T11:55:00Z,4.00E-07,0.1,0.0266,0.01428,221,8.08,0,0.8,1.73,276.3833333,1
2022-03-08T12:00:00Z,3.00E-07,0.1,0.0266,0.01428,221,8.08,0,0.8,1.96,276.3833333,1
2022-03-08T12:05:00Z,3.00E-07,0.1,0.0266,0.01428,221,8.08,0,0.8,1.71,276.3777778,1
2022-03-08T12:10:00Z,3.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.69,276.3777778,1
2022-03-08T12:15:00Z,4.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.71,276.3722222,1
2022-03-08T12:20:00Z,3.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.76,276.3666667,1
2022-03-08T12:25:00Z,4.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.73,276.3666667,1
2022-03-08T12:30:00Z,3.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.71,276.3722222,1
2022-03-08T12:35:00Z,3.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.71,276.3722222,1
2022-03-08T12:40:00Z,3.00E-07,0.1,0.0264,0.01427,221,8.08,0,0.8,1.68,276.3722222,1
2022-03-08T12:45:00Z,4.00E-07,0.1,0.0265,0.01427,221,8.08,0,0.8,1.66,276.3722222,1
2022-03-08T12:50:00Z,3.00E-07,0.1,0.0264,0.01427,221,8.08,0,0.8,1.65,276.3833333,1
2022-03-08T12:55:00Z,3.00E-07,0.1,0.0264,0.01427,221,8.08,0,0.8,1.62,276.3722222,1
2022-03-08T13:00:00Z,4.00E-07,0.1,0.0264,0.01428,221,8.08,0,0.8,1.66,276.3333333,1
2022-03-08T13:05:00Z,3.00E-07,0.1,0.0264,0.01427,221,8.08,0,0.8,1.61,276.3222222,1
2022-03-08T13:10:00Z,4.00E-07,0.1,0.0264,0.01427,221,8.08,0,0.8,1.64,276.3111111,1
2022-03-08T13:15:00Z,4.00E-07,0.1,0.0264,0.01427,221,8.08,0,0.8,1.62,276.3111111,1
2022-03-08T13:20:00Z,4.00E-07,0.1,0.0264,0.01428,221,8.08,0,0.8,1.62,276.3166667,1
2022-03-08T13:25:00Z,3.00E-07,0.1,0.0264,0.01428,221,8.08,0,0.8,1.66,276.3166667,1
2022-03-08T13:30:00Z,4.00E-07,0.1,0.0264,0.01427,221,8.08,0,0.8,1.62,276.3222222,1
2022-03-08T13:35:00Z,4.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.58,276.3166667,1
2022-03-08T13:40:00Z,3.00E-07,0.1,0.0264,0.01428,221,8.08,0,0.8,1.61,276.3166667,1
2022-03-08T13:45:00Z,4.00E-07,0.1,0.0264,0.01428,221,8.08,0,0.8,1.59,276.3222222,1
2022-03-08T13:50:00Z,4.00E-07,0.2,0.0265,0.01428,221,8.08,0,0.8,1.62,276.3277778,1
2022-03-08T13:55:00Z,3.00E-07,0.1,0.0265,0.01427,221,8.08,0,0.8,1.61,276.3333333,1
2022-03-08T14:00:00Z,4.00E-07,0.1,0.0265,0.01427,221,8.08,0,0.8,1.6,276.3388889,1
2022-03-08T14:05:00Z,3.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.62,276.3444444,1
2022-03-08T14:10:00Z,4.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.58,276.3555556,1
2022-03-08T14:15:00Z,4.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.6,276.3666667,1
2022-03-08T14:20:00Z,3.00E-07,0.1,0.0265,0.01428,221,8.08,0,0.8,1.63,276.3722222,1
2022-03-08T14:25:00Z,4.00E-07,0.1,0.0265,0.01427,221,8.08,0,0.8,1.62,276.3722222,1
2022-03-08T14:30:00Z,3.00E-07,0.1,0.0265,0.01427,221,8.08,0,0.8,1.59,276.3777778,1
2022-03-08T14:35:00Z,3.00E-07,0.1,0.0265,0.01427,221,8.08,0,0.8,1.58,276.3777778,1
2022-03-08T14:40:00Z,3.00E-07,0.1,0.0265,0.01427,221,8.08,0,0.8,1.58,276.3777778,1
2022-03-08T14:45:00Z,4.00E-07,0.1,0.0265,0.01427,221,8.08,0,0.8,1.57,276.3777778,1
2022-03-08T14:50:00Z,4.00E-07,0.1,0.0264,0.01427,221,8.09,0,0.8,1.56,276.3777778,1
2022-03-08T14:55:00Z,4.00E-07,0.1,0.0264,0.01427,221,8.09,0,0.8,1.57,276.3777778,1
2022-03-08T15:00:00Z,4.00E-07,0.1,0.0264,0.01427,221,8.08,0,0.8,1.58,276.3833333,1
2022-03-08T15:05:00Z,3.00E-07,0.1,0.0264,0.01426,221,8.08,0,0.8,1.59,276.3833333,1
2022-03-08T15:10:00Z,4.00E-07,0.1,0.0264,0.01426,221,8.08,0,0.8,1.57,276.3777778,1
2022-03-08T15:15:00Z,4.00E-07,0.1,0.0263,0.01427,221,8.08,0,0.8,1.6,276.3777778,1
2022-03-08T15:20:00Z,3.00E-07,0.1,0.0263,0.01426,221,8.08,0,0.8,1.56,276.35,1
2022-03-08T15:25:00Z,4.00E-07,0.1,0.0262,0.01427,221,8.08,0,0.8,1.53,276.35,1
2022-03-08T15:30:00Z,3.00E-07,0.1,0.0262,0.01427,221,8.08,0,0.8,1.58,276.35,1
2022-03-08T15:35:00Z,4.00E-07,0.1,0.0262,0.01427,221,8.08,0,0.8,1.55,276.3388889,1
2022-03-08T15:40:00Z,3.00E-07,0.1,0.0262,0.01427,221,8.08,0,0.8,1.55,276.3388889,1
2022-03-08T15:45:00Z,4.00E-07,0.1,0.0262,0.01426,221,8.08,0,0.8,1.52,276.3388889,1
2022-03-08T15:50:00Z,3.00E-07,0.1,0.0262,0.01427,221,8.07,0,0.8,1.55,276.3388889,1
2022-03-08T15:55:00Z,3.00E-07,0.1,0.0262,0.01427,221,8.08,0,0.8,1.53,276.3277778,1
2022-03-08T16:00:00Z,3.00E-07,0.1,0.0262,0.01427,221,8.07,0,0.8,1.55,276.3222222,1
2022-03-08T16:05:00Z,4.00E-07,0.1,0.0262,0.01428,221,8.08,0,0.8,1.53,276.3222222,1
2022-03-08T16:10:00Z,3.00E-07,0.1,0.0262,0.01428,221,8.08,0,0.8,1.52,276.3166667,1
2022-03-08T16:15:00Z,3.00E-07,0.1,0.0262,0.01427,221,8.07,0,0.8,1.54,276.3277778,1
2022-03-08T16:20:00Z,3.00E-07,0.1,0.0262,0.01428,221,8.07,0,0.8,1.51,276.3,1
2022-03-08T16:25:00Z,4.00E-07,0.1,0.0262,0.01429,221,8.07,0,0.8,1.54,276.2722222,1
2022-03-08T16:30:00Z,4.00E-07,0.1,0.0262,0.01429,221,8.08,0,0.8,1.55,276.2333333,1
2022-03-08T16:35:00Z,4.00E-07,0.2,0.0262,0.0143,221,8.08,0,0.8,1.53,276.1166667,1
2022-03-08T16:40:00Z,3.00E-07,0.1,0.0263,0.01431,220,8.08,0,0.8,1.52,276.0777778,1
2022-03-08T16:45:00Z,3.00E-07,0.1,0.0263,0.01432,220,8.08,0,0.8,1.52,276.0888889,1
2022-03-08T19:10:00Z,3.00E-07,0.1,0.0264,0.01433,220,8.08,0,0.8,1.59,276.2388889,1
2022-03-08T19:15:00Z,4.00E-07,0.1,0.0264,0.01433,220,8.08,0,0.8,1.55,276.2333333,1
2022-03-08T19:20:00Z,4.00E-07,0.1,0.0264,0.01434,220,8.08,0,0.8,1.55,276.2333333,1
2022-03-08T19:25:00Z,3.00E-07,0.1,0.0264,0.01433,220,8.08,0,0.8,1.53,276.2333333,1
2022-03-08T19:30:00Z,3.00E-07,0.1,0.0264,0.01433,220,8.08,0,0.8,1.55,276.2333333,1
2022-03-08T19:35:00Z,3.00E-07,0.1,0.0264,0.01433,220,8.08,0,0.8,1.55,276.2333333,1
2022-03-08T19:40:00Z,3.00E-07,0.1,0.0264,0.01434,220,8.08,0,0.8,1.54,276.2388889,1
2022-03-08T19:45:00Z,4.00E-07,0.1,0.0265,0.01434,220,8.08,0,0.8,1.56,276.2388889,1
2022-03-08T19:50:00Z,4.00E-07,0.1,0.0265,0.01433,220,8.08,0,0.8,1.6,276.2388889,1
2022-03-08T19:55:00Z,3.00E-07,0.1,0.0265,0.01433,220,8.08,0,0.8,1.55,276.2444444,1
2022-03-08T20:00:00Z,4.00E-07,0.1,0.0265,0.01435,220,8.08,0,0.8,1.56,276.25,1
2022-03-08T20:05:00Z,4.00E-07,0.1,0.0265,0.01434,220,8.08,0,0.8,1.52,276.2555556,1
